	회사코드	회사명	업종코드	상장주식수	자본금	액면가	통화구분	대표전화	주소
1264	298380	에이비엘바이오	32101	46246225	23123112500	500	원(KRW)	031-8018-9800	경기도 성남시 분당구 대왕판교로 712번길 16 2층(삼평동) 
1265	203400	에이비온	137001	12408976	6204488000	500	원(KRW)	02-6006-7657	서울특별시 구로구 디지털로 242915호(구로동한화비즈메트로 1차) 
1266	195990	에이비프로바이오	32902	225151843	112575921500	500	원(KRW)	053-582-8036	대구광역시 달성군 유가면 테크노중앙대로 139 
1267	003800	에이스침대	33201	11090000	11090000000	1000	원(KRW)	043 -877 -1881	경기도 성남시 중원구 사기막골로105번길 42 
1268	088800	에이스테크	32604	40957928	20478964000	500	원(KRW)	032)458-1975	인천광역시 연수구 하모니로187번길 16 -
1269	241840	에이스토리	105901	9318240	4659120000	500	원(KRW)	02-2088-2585	서울특별시 마포구 월드컵북로 361 1111호 ;
1270	138360	에이씨티	32004	23361984	11680992000	500	원(KRW)	031-695-8233	충청북도 음성군 삼성면 하이텍산단로 62 
1271	039230	에이아이비트	32702	104362573	52181286500	500	원(KRW)	02-3282-7026	서울특별시 금천구 디지털로9길 99 309호(가산동 스타밸리)
1272	050320	에이앤티앤	74605	44661760	4466176000	100	원(KRW)	02-3443-5811	서울특별시 성동구 성수일로 10 서울숲 ITCT 지식산업센터 1104호
1273	312610	에이에프더블류	32802	10128444	5064222000	500	원(KRW)		경상북도 칠곡군 왜관읍 공단로1길 51 
1274	015260	에이엔피	32602	82784868	41392434000	500	원(KRW)	032-676-9700	경기도 부천시 원미구  도약로 300 (주)에이엔피
1275	234070	에이원알폼	147603	3533326	1766663000	500	원(KRW)	031-8017-5305	충청북도 괴산군 괴산읍 대제산단3길 46 -
1276	072990	에이치시티	137209	6927600	3463800000	500	원(KRW)	031-645-6300	경기도 이천시 마장면 서이천로578번길 74 
1277	044990	에이치엔에스하이텍	32602	7511064	3755532000	500	원(KRW)	042-866-1300	대전광역시 유성구 테크노1로 62-7(관평동) 
1278	176440	에이치엔티	32602	85739345	8573934500	100	원(KRW)	031-739-7897	서울특별시 송파구 정의로 67 (문정동MK타워 6층)
1279	028300	에이치엘비	33101	52654740	26327370000	500	원(KRW)	02-3453-4414	울산광역시 울주군  온산읍 당월로 216-53 
1280	067630	에이치엘비생명과학	137201	47070453	23535226500	500	원(KRW)	02-2627-6700	경기도 화성시 동탄첨단산업1로 51-9 8층(영천동엠타워지식산업센터)
1281	043220	에이치엘비파워	32902	91115377	45557688500	500	원(KRW)	02-544-3301	서울특별시 강남구 도산대로 333 9층(신사동 케이플러스타워) 
1282	239610	에이치엘사이언스	31007	5142148	2571074000	500	원(KRW)	031-421-9903	경기도 화성시 봉담읍 동산재길 36 
1283	353070	에이치엠씨제4호스팩	116601	4310000	431000000	100	원(KRW)	02-3787-2268	서울특별시 영등포구 국제금융로2길 28 
1284	044780	에이치케이	32902	18505787	9252893500	500	원(KRW)	031-350-2800	경기도 화성시 양감면 사릅재길 117 
1285	071670	에이테크솔루션	32902	10000000	5000000000	500	원(KRW)	031-350-8167	경기도 화성시  정남면 가장로 277 
1286	045660	에이텍	32603	8260000	4130000000	500	원(KRW)	031-698-8800	경기도 성남시 분당구 판교로 289 (삼평동 에이텍빌딩) 
1287	224110	에이텍티앤	32604	5340000	2670000000	500	원(KRW)	031-698-8743	경기도 성남시 분당구 판교로 289 (삼평동 에이텍빌딩) 
1288	021080	에이티넘인베스트	116402	48000000	24000000000	500	원(KRW)	02  -555 -0781	서울 강남구 삼성동 168-26 제일빌딩 2층 
1289	089530	에이티세미콘	32601	88515812	44257906000	500	원(KRW)	070-5208-5055	경기도 이천시 마장면 서이천로 138 - 
1290	200470	에이팩트	137309	17553680	8776840000	500	원(KRW)	031-8046-1700	경기도 안성시 일죽면 서동대로 7280-26 
1291	207490	에이펙스인텍	32804	3600000	1800000000	500	원(KRW)	054-976-7667	경상북도 칠곡군 가산면 인동가산로 619-9 
1292	036180	에이프런티어	74605	17600341	8800170500	500	원(KRW)	02-2140-3300	서울특별시 금천구 벚꽃로 244 1101호(가산동 벽산디지털밸리5차)
1293	262260	에이프로	32809	6345954	3172977000	500	원(KRW)	031-441-4001	경기도 군포시 엘에스로115번길 60 에이프로테크노피아빌딩 
1294	109960	에이프로젠 H&G	74607	178695217	89347608500	500	원(KRW)	031-782-3422	경기도 성남시 중원구 둔촌대로 545 한라시그마밸리 B1(지하1층) 
1295	007460	에이프로젠 KIC	32509	178678039	89339019500	500	원(KRW)	031-782-3433	경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545 비2층 (상대원동 한라시그마밸리)
1296	003060	에이프로젠제약	32102	398575766	199287883000	500	원(KRW)	02-561-4011	서울특별시 송파구 오금로19길 6 301호(방이동 강호빌딩)
1297	089970	에이피티씨	32902	23234595	2323459500	100	원(KRW)	031-645-1000	경기도 이천시 마장면 서이천로 58-47 
1298	230240	에치에프알	32604	11982020	5991010000	500	원(KRW)	031-712-7768	경기도 성남시 분당구 성남대로43번길 10 하나EZ타워 5층(구미동 하나EZ타워)
1299	064510	에코마이스터	32902	26691608	13345804000	500	원(KRW)	032-576-0501	인천광역시 서구 정서진로 117 
1300	230360	에코마케팅	137103	16198937	1619893700	100	원(KRW)	02-2182-1100	서울특별시 강남구 학동로 343 14층(논현동 포바강남타워)
1301	038870	에코바이오	147401	11610994	5805497000	500	원(KRW)	02-3483-2900	서울 서초구 서초동 1302-7 토탈에코빌딩 
1302	128540	에코캡	33003	14558800	1455880000	100	원(KRW)	052-264-1681	울산광역시 울주군 언양읍 반천반송산업로 137-66 
1303	086520	에코프로	32004	22090191	11045095500	500	원(KRW)	043-240-7700	충청북도 청주시 청원구 오창읍 과학산업2로 587-40 주식회사 에코프로 
1304	247540	에코프로비엠	32802	20964166	10482083000	500	원(KRW)	043-240-7700	충청북도 청주시 청원구 오창읍 2산단로 100 송대리 329 
1305	038110	에코플라스틱	33003	25669370	12834685000	500	원(KRW)	054-770-3255	경상북도 경주시  공단로69번길 30 에코플라스틱(주) 
1306	073540	에프알텍	32604	11400000	5700000000	500	원(KRW)	031-470-1515	경기도 안양시 동안구 시민대로327번길 11-25 (관양동에프알텍타워)
1307	064850	에프앤가이드	116601	11000000	5500000000	500	원(KRW)	02-769-7700	서울특별시 강서구 마곡중앙2로 61 
1308	064090	에프앤리퍼블릭	74608	76801909	38400954500	500	원(KRW)	032-326-8052	서울특별시 강남구 봉은사로 214 8F(역삼동)
1309	036810	에프에스티	32602	20233814	10116907000	500	원(KRW)	031-370-0700	경기도 화성시 동탄면 동탄산단6길 15-23 에프에스티
1310	173940	에프엔씨엔터	189001	14364880	7182440000	500	원(KRW)	070-4659-0222	서울시 강남구 청담동 111 
1311	083500	에프엔에스테크	32902	7944639	3972319500	500	원(KRW)	041-584-4460	충청남도 천안시 서북구 직산읍 4산단2길 19 
1312	054940	엑사이엔씨	64204	33173548	16586774000	500	원(KRW)	(02) 3289-5100	서울특별시 구로구  디지털로 288 
1313	950130	엑세스바이오	32103	33577659	0	0	미국달러(USD)	1-732-873-4040	65 Clyde Road Suite A Somerset NJ 08873 USA 
1314	205100	엑셈	105802	33882273	3388227300	100	원(KRW)	02-6203-6300	서울특별시 강서구 양천로 583 에이동 1208호(염창동 우림비즈니스센터)
1315	070300	엑스큐어	105802	7366074	3683037000	500	원(KRW)	02-2082-0777	서울시 구로구 디지털로 306 대륭포스트타워2차 508호 
1316	092870	엑시콘	32902	9380393	4690196500	500	원(KRW)	031-696-3100	경기도 성남시 분당구 판교로 255번길 28 7층(삼평동 디에이치케이솔루션빌딩) 
1317	317870	엔바이오니아	33309	7485555	3742777500	500	원(KRW)	031-716-3670	경기도 성남시 분당구 정자일로 158 604호 
1318	067570	엔브이에이치코리아	33003	29591785	15754388000	500	원(KRW)	054-779-1822	울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주) 
1319	140610	엔솔바이오사이언스	137001	8617530	4308765000	500	원(KRW)	042-939-4500	대전광역시 유성구 테크노10로 51(탑립동) 
1320	101400	엔시트론	32601	27696580	13848290000	500	원(KRW)	02-6340-1000	경기도 성남시 분당구 판교로255번길 35 (삼평동 실리콘파크 A동 8층)
1321	036570	엔씨소프트	105802	21954022	10977011000	500	원(KRW)	02-2186-3300	서울특별시 강남구 테헤란로 509(삼성동) 
1322	217820	엔에스	32902	9800000	4900000000	500	원(KRW)	043-218-7056	충청북도 청주시 청원구 오창읍 각리1길 27 
1323	138250	엔에스쇼핑	74709	33696000	16848000000	500	원(KRW)	02-6336-1516	경기도 성남시 분당구 판교로228번길 15 
1324	031860	엔에스엔	74608	43106126	21553063000	500	원(KRW)	02-2106-5417	서울특별시 강남구 봉은사로 207 8층(논현동 KJ타워)
1325	238170	엔에스엠	32002	20774684	10387342000	500	원(KRW)	031-351-9422	경기도 화성시 장안면 무봉길 166-67 
1326	224760	엔에스컴퍼니	64102	3939700	1969850000	500	원(KRW)	052-289-2888	경상북도 경주시 외동읍 구어2산단로 127 -
1327	273060	엔에이치스팩12호	116601	7510000	751000000	100	원(KRW)	02-750-5519	서울특별시 강남구 테헤란로 317 17층(역삼동 동훈타워)
1328	310840	엔에이치스팩13호	116601	3420000	342000000	100	원(KRW)	02-750-5519	서울특별시 영등포구 여의대로 60 
1329	319400	엔에이치스팩14호	116601	8620000	862000000	100	원(KRW)	02-750-5777	서울특별시 영등포구 여의대로 60 8층
1330	339950	엔에이치스팩15	116601	6540000	654000000	100	원(KRW)	02-750-5742	서울특별시 영등포구 여의대로 60 8층
1331	353190	엔에이치스팩16호	116601	4310000	431000000	100	원(KRW)		서울특별시 영등포구 여의대로 60 
1332	181710	엔에이치엔	105802	19565025	9782512500	500	원(KRW)	1544-6859	경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄
1333	093510	엔지브이아이	33003	6020000	3010000000	500	원(KRW)	033-260-3400	강원도 춘천시 남산면 보매기길 56 
1334	208860	엔지스테크널러지	105802	10046564	5023282000	500	원(KRW)	02-1522-9060	서울특별시 성동구 아차산로 49 서울숲코오롱디지털타워 3차 10층 
1335	183490	엔지켐생명과학	32101	8224508	4112254000	500	원(KRW)	043-652-2845	충청북도 제천시 바이오밸리로 59 
1336	085310	엔케이	32501	79983352	39991676000	500	원(KRW)	051-204-2211	부산광역시 강서구 과학산단로 194-11 (주)엔케이 
1337	182400	엔케이맥스	32101	32576821	16288410500	500	원(KRW)	031-603-9218	경기도 성남시 분당구 돌마로 172 정자동 헬스케어혁신파크 1층및6층 
1338	009810	엔케이물산	74607	83578428	41789214000	500	원(KRW)	02-2156-5378	서울특별시 광진구 광나루로56길 85 10층(구의동 테크노마트21)
1339	206400	엔터메이트	105802	83314615	8331461500	100	원(KRW)	02-3461-2150	서울특별시 강남구 도곡로 176 크리스빌딩 2층 
1340	069410	엔텔스	105802	6899227	3449613500	500	원(KRW)	02-3218-1200	서울특별시 강남구 학동로 401 15층(청담동 금하빌딩)
1341	198080	엔피디	32602	21535185	10767592500	500	원(KRW)	031-497-8112	경기도 안산시 단원구 시화벤처로 515 
1342	004250	엔피씨	32202	36720000	21000000000	500	원(KRW)	031-362-2851	경기도 안산시 단원구  해안로 289 엔피씨(주) 
1343	048830	엔피케이	32002	18723923	9361961500	500	원(KRW)	031-730-0650	경기도 성남시 중원구  갈마치로 215 금강펜테리움IT타워 A-708
1344	096870	엘디티	32601	6678400	3339200000	500	원(KRW)	041-520-7300	충청남도 천안시 서북구  한들1로 126-33 
1345	276240	엘리비젼	32605	5574400	2787200000	500	원(KRW)	032-576-3050	인천광역시 연수구 하모니로 230정호ENC 3층 
1346	900140	엘브이엠씨	74501	51120439	12780110	0.25	미국달러(USD)	070-8615-4824	PO Box 309 Ugland House Grand Cayman KY1-1104 Cayman Islands 
1347	061970	엘비세미콘	32601	43784592	21892296000	500	원(KRW)	031-680-1600	경기도 평택시 청북면 청북산단로 138 
1348	138690	엘아이에스	32902	16026971	8013485500	500	원(KRW)	070-7162-7205	경기도 안양시 동안구 엘에스로116번길 91 (호계동) 
1349	290650	엘앤씨바이오	32102	7292336	3692166000	500	원(KRW)	031-776-2975	경기도 성남시 중원구 둔촌대로 474 605호 606호 607호 (선텍시티) 
1350	066970	엘앤에프	32802	24758729	12379364500	500	원(KRW)	(053)592-7300	대구광역시 달서구  달서대로91길 120 
1351	156100	엘앤케이바이오	32701	12466416	6233208000	500	원(KRW)	02-6717-1911	경기도 용인시 기흥구 동백중앙로16번길 16-25 201호 
1352	010120	엘에스일렉트릭	32801	30000000	150000000000	5000	원(KRW)	02-2034-4224	경기도 안양시 동안구  엘에스로 127 LS타워
1353	311060	엘에이티	32902	2554510	1277255000	500	원(KRW)	3180195050	경기도 수원시 권선구 서부로 1433-100 수원산업2단지(고색동) 
1354	073110	엘엠에스	32602	8895755	4522877500	500	원(KRW)	031-421-2345	경기도 평택시 진위면 진위산단로 53-73 
1355	083310	엘오티베큠	32902	13599938	6799969000	500	원(KRW)	031-677-4431	경기도 오산시 지곶중앙로 1-20 -
1356	297890	엘이티	32902	7109450	3554725000	500	원(KRW)	041-549-8850	충청남도 아산시 음봉면 연암율금로 77-26 
1357	037950	엘컴텍	32602	84447519	42223759500	500	원(KRW)	031-379-5258	경기 평택시 진위면 갈곶리 110-1 
1358	170920	엘티씨	32001	7519943	3759971500	500	원(KRW)	031-383-6525	경기도 화성시 마도면 청원산단8길 114 (경기화성바이오밸리) 
1359	058630	엠게임	105802	19543877	9771938500	500	원(KRW)	02-523-5854	서울특별시 금천구  가산디지털1로 145 에이스하이엔드타워3차 
1360	058970	엠로	105802	4815000	2407500000	500	원(KRW)	02-785-9848	서울특별시 영등포구 당산로41길 11 이동 5층(당산동4가 당산에스케이브이1센터) 
1361	019590	엠벤처투자	116402	60142180	30071090000	500	원(KRW)	02  -6000-5537	서울특별시 강남구  테헤란로87길 36 도심공항타워 2503호
1362	097520	엠씨넥스	32605	17863482	8931741000	500	원(KRW)	02-2025-3600	서울특별시 금천구  디지털로9길 47 (가산동 한신IT타워2차 11층) 
1363	179290	엠아이텍	32701	30423558	15211779000	500	원(KRW)	070-4304-7443	경기도 평택시 진위면 하북2길 174 (진위면 주식회사엠아이텍) 
1364	225860	엠앤씨생명과학	32004	11358092	1135809200	100	원(KRW)	031-731-1401	경기도 성남시 중원구 사기막골로105번길 27 중앙인더스피아3 1F 105호
1365	009780	엠에스씨	31007	17600000	8800000000	500	원(KRW)	055 -389 -1001	경남 양산시 웅상읍 소주리 439-13 
1366	123040	엠에스오토텍	33003	34284846	17142423000	500	원(KRW)	054-7701810	경상북도 경주시  내남면 포석로 16-9 
1367	251960	엠에프엠코리아	31403	10719488	5359744000	500	원(KRW)	02-531-5780	서울특별시 강남구 도곡로 204 4층(도곡동 동신빌딩) 
1368	032790	엠젠플러스	74605	18137619	9068809500	500	원(KRW)	02-3412-8777	서울특별시 서초구 효령로 83 엠젠플러스빌딩 (방배동)
1369	033160	엠케이전자	32602	21807689	10903844500	500	원(KRW)	031-330-1900	경기도 용인시 처인구 포곡읍 금어로 405 엠케이전자 
1370	347890	엠투아이	32702	8399102	839910200	100	원(KRW)	031-465-3366	경기도 안양시 만안구 전파로24번길 35-11(안양동) 
1371	259630	엠플러스	32902	5183713	2591856500	500	원(KRW)	043-272-7079	충청북도 청주시 흥덕구 옥산면 옥산산단로 27 엠플러스 사옥 
1372	115960	연우	32202	12398000	6199000000	500	원(KRW)	032-575-8811	인천광역시 서구 가좌로84번길 13 
1373	014440	영보화학	32202	20000000	10000000000	500	원(KRW)	043-249-2000	충청북도 청주시 흥덕구 강내면 서부로 230-23 
1374	007530	영신금속	32509	12832968	6416484000	500	원(KRW)	02  -855 -6960	경기도 평택시  포승읍 포승공단로118번길 118 
1375	143540	영우디에스피	32902	35073845	17536922500	500	원(KRW)	041-418-4871	충청남도 천안시 서북구 성거읍 새터길 164 -
